# x_max_time   x_max_displacement   x_min_time   x_min_displacement   x_max_error_percentage   x_min_error_percentage
463.3687	0.100236099	478.0793	-0.093689643	0	0
465.3368	0.097044472	480.0474	-0.09355363	0	0
467.3049	0.098348747	482.0155	-0.093371446	0	0
469.2396	0.098920275	483.9502	-0.095406617	0	0
471.1743	0.097247373	485.9183	-0.095101763	0	0
473.1758	0.093025082	487.8864	-0.092108519	0	0
475.1439	0.092737732	489.8212	-0.08982254	0	0
477.112	0.09530644	491.7893	-0.086908112	0	0
479.0467	0.094608992	493.7573	-0.090947688	0	0
481.0148	0.094238453	495.7254	-0.089263215	0	0
482.9829	0.092615681	497.6935	-0.084779858	0	0
484.951	0.089773871	499.6283	-0.085398764	0	0
486.8857	0.091760103	501.5963	-0.085027556	0	0
488.8538	0.092787251	503.5644	-0.084874782	0	0
490.8219	0.094075369	505.5325	-0.084883564	0	0
492.79	0.091092314	507.5006	-0.084527426	0	0
494.7581	0.088014006	509.4354	-0.083583259	0	0
496.6928	0.091719935	511.4034	-0.08214736	0	0
498.6609	0.092791575	513.3715	-0.083484164	0	0
500.629	0.089677511	515.3063	-0.084106347	0	0
502.5637	0.087508728	517.2744	-0.083641379	0	0
504.5318	0.087128947	519.2425	-0.084962181	0	0
506.4999	0.08547139	521.1772	-0.087007236	0	0
508.468	0.083837622	523.1786	-0.08047266	0	0
510.4027	0.085893354	525.1134	-0.078294132	0	0
512.3708	0.085992888	527.0815	-0.079312849	0	0
514.3389	0.084232906	529.0496	-0.084674898	0	0
516.307	0.082478202	531.0176	-0.080546371	0	0
518.2751	0.081025712	532.9524	-0.07934991	0	0
520.2098	0.078702473	534.9205	-0.07929195	0	0
522.1779	0.081281972	536.8886	-0.080716507	0	0
524.146	0.085454523	538.8233	-0.076923339	0	0
526.0807	0.084580811	540.7914	-0.079426123	0	0
528.0488	0.081592028	542.7595	-0.077974268	0	0
530.0169	0.080174894	544.7276	-0.073485147	0	0
531.985	0.081038253	546.6623	-0.075399199	0	0
533.9531	0.079544831	548.6637	-0.076074468	0	0
535.9212	0.080761515	550.5985	-0.075139714	0	0
537.8559	0.081386763	552.5666	-0.071974905	0	0
539.824	0.081144714	554.5347	-0.070422221	0	0
541.7921	0.076705335	556.5028	-0.070365274	0	0
543.7602	0.080737548	558.4375	-0.070645693	0	0
545.6949	0.07979911	560.4056	-0.070577189	0	0
547.663	0.078391096	562.3737	-0.070415537	0	0
549.5978	0.07440934	564.3418	-0.072409091	0	0
551.5658	0.077075039	566.2765	-0.074326472	0	0
553.5339	0.079836172	568.2446	-0.07416784	0	0
555.502	0.075718861	570.2127	-0.074108371	0	0
557.4368	0.075928909	572.1474	-0.073251742	0	0
